subj_nr	sent_nr	sent_pos	correct	answer_time	word_pos	word	RTfirstfix	RTfirstpass	RTrightbound	RTgopast
1	85	136	-	NaN	2	die	164	164	164	164
1	85	136	-	NaN	3	of	192	288	288	288
1	85	136	-	NaN	4	cold	0	0	0	0
1	85	136	-	NaN	5	before	136	136	136	136
1	85	136	-	NaN	6	you	232	232	232	232
1	85	136	-	NaN	7	die	0	0	0	0
1	85	136	-	NaN	8	in	152	152	152	152
1	85	136	-	NaN	9	battle.	296	296	296	296
1	86	8	-	NaN	1	Good	108	432	432	432
1	86	8	-	NaN	2	God,	452	452	452	452
1	86	8	-	NaN	3	if	312	708	708	708
1	86	8	-	NaN	4	you	200	200	200	200
1	86	8	-	NaN	5	are	240	372	372	372
1	86	8	-	NaN	6	watching,	48	196	196	196
1	86	8	-	NaN	7	give	372	372	372	372
1	86	8	-	NaN	8	me	140	140	140	420
1	86	8	-	NaN	9	strength.	164	164	736	8508
1	87	63	c	1465	1	He	236	364	364	364
1	87	63	c	1465	2	heaved	132	568	568	568
1	87	63	c	1465	3	his	216	216	216	216
1	87	63	c	1465	4	shoulders	288	288	288	288
1	87	63	c	1465	5	and	216	216	216	216
1	87	63	c	1465	6	swung	276	276	276	276
1	87	63	c	1465	7	the	228	228	228	228
1	87	63	c	1465	8	axe	552	552	552	552
1	87	63	c	1465	9	again.	232	232	232	848
1	88	74	-	NaN	1	He	276	276	276	276
1	88	74	-	NaN	2	is	184	184	184	184
1	88	74	-	NaN	3	after	100	228	228	228
1	88	74	-	NaN	4	glory	132	132	488	980
1	88	74	-	NaN	5	and	0	0	0	0
1	88	74	-	NaN	6	heads	172	172	172	172
1	88	74	-	NaN	7	for	112	112	364	612
1	88	74	-	NaN	8	his	0	0	0	0
1	88	74	-	NaN	9	hall.	140	140	368	648
1	89	67	-	NaN	1	He	276	276	276	276
1	89	67	-	NaN	2	just	320	320	320	320
1	89	67	-	NaN	3	wished	208	208	208	208
1	89	67	-	NaN	4	he	228	228	228	228
1	89	67	-	NaN	5	could	180	180	180	180
1	89	67	-	NaN	6	talk	308	308	308	308
1	89	67	-	NaN	7	to	344	344	344	344
1	89	67	-	NaN	8	his	832	832	832	832
1	89	67	-	NaN	9	dad.	0	0	0	0
1	90	13	c	2676	1	He	0	0	0	0
1	90	13	c	2676	2	lay	252	252	252	360
1	90	13	c	2676	3	his	256	256	256	256
1	90	13	c	2676	4	sword	244	244	244	244
1	90	13	c	2676	5	aside	180	344	344	344
1	90	13	c	2676	6	and	152	152	152	152
1	90	13	c	2676	7	extended	476	476	476	476
1	90	13	c	2676	8	his	284	284	284	284
1	90	13	c	2676	9	hands.	596	752	752	1020
1	91	143	c	2688	1	He	284	284	284	284
1	91	143	c	2688	2	sighed	140	140	140	140
1	91	143	c	2688	3	and	280	280	280	400
1	91	143	c	2688	4	walked	192	192	192	192
1	91	143	c	2688	5	back	176	176	176	176
1	91	143	c	2688	6	to	200	200	200	200
1	91	143	c	2688	7	the	0	0	0	0
1	91	143	c	2688	8	wood	180	180	180	180
1	91	143	c	2688	9	shop.	152	152	152	152
1	92	126	e	1713	1	He	280	280	280	280
1	92	126	e	1713	2	smiled	116	116	116	116
1	92	126	e	1713	3	when	184	480	480	480
1	92	126	e	1713	4	she	160	160	160	160
1	92	126	e	1713	5	let	168	168	168	168
1	92	126	e	1713	6	out	172	172	172	172
1	92	126	e	1713	7	a	0	0	0	0
1	92	126	e	1713	8	big	132	132	328	544
1	92	126	e	1713	9	yawn.	244	244	244	356
1	93	193	e	2235	1	He	212	212	212	212
1	93	193	e	2235	2	was	124	124	124	124
1	93	193	e	2235	3	leaning	176	176	176	176
1	93	193	e	2235	4	against	160	160	160	160
1	93	193	e	2235	5	his	132	132	132	132
1	93	193	e	2235	6	truck	204	204	204	204
1	93	193	e	2235	7	smoking	532	532	532	532
1	93	193	e	2235	8	a	0	0	0	0
1	93	193	e	2235	9	joint.	324	436	436	436
1	94	59	c	2700	1	I	340	340	340	340
1	94	59	c	2700	2	was	0	0	0	0
1	94	59	c	2700	3	thinking	84	208	208	208
1	94	59	c	2700	4	of	0	0	0	0
1	94	59	c	2700	5	getting	216	216	216	216
1	94	59	c	2700	6	the	300	300	300	300
1	94	59	c	2700	7	band	240	240	240	240
1	94	59	c	2700	8	together	420	528	528	528
1	94	59	c	2700	9	again.	188	188	188	912
1	95	83	c	3954	1	It	0	0	0	0
1	95	83	c	3954	2	is	288	288	288	288
1	95	83	c	3954	3	a	0	0	0	0
1	95	83	c	3954	4	narrow	148	148	268	1836
1	95	83	c	3954	5	ship,	380	380	380	380
1	95	83	c	3954	6	much	264	264	264	264
1	95	83	c	3954	7	like	180	180	180	180
1	95	83	c	3954	8	our	800	800	800	800
1	95	83	c	3954	9	own.	0	0	0	0
1	96	134	-	NaN	1	Arthur	264	392	392	392
1	96	134	-	NaN	2	placed	220	220	220	220
1	96	134	-	NaN	3	the	244	244	244	244
1	96	134	-	NaN	4	bars	232	232	232	232
1	96	134	-	NaN	5	of	0	0	0	0
1	96	134	-	NaN	6	chocolate	220	220	220	220
1	96	134	-	NaN	7	on	304	304	304	304
1	96	134	-	NaN	8	the	0	0	0	0
1	96	134	-	NaN	9	counter.	160	160	160	308
1	97	24	e	4459	1	John	56	308	308	308
1	97	24	e	4459	2	gave	148	256	256	256
1	97	24	e	4459	3	Bernard	144	144	144	144
1	97	24	e	4459	4	a	0	0	0	0
1	97	24	e	4459	5	hard	320	320	320	320
1	97	24	e	4459	6	slap	232	348	348	348
1	97	24	e	4459	7	on	0	0	0	0
1	97	24	e	4459	8	the	260	260	260	260
1	97	24	e	4459	9	head.	292	292	292	776
1	98	201	-	NaN	1	Let's	304	304	304	304
1	98	201	-	NaN	2	get	292	292	292	292
1	98	201	-	NaN	3	out	140	140	140	140
1	98	201	-	NaN	4	and	788	788	788	788
1	98	201	-	NaN	5	I'll	100	236	236	236
1	98	201	-	NaN	6	buy	0	0	0	0
1	98	201	-	NaN	7	you	140	140	140	140
1	98	201	-	NaN	8	a	148	148	148	444
1	98	201	-	NaN	9	drink.	0	0	0	0
1	99	195	c	4827	1	Let's	268	268	268	268
1	99	195	c	4827	2	have	292	292	508	612
1	99	195	c	4827	3	the	232	356	356	356
1	99	195	c	4827	4	gates	0	0	0	0
1	99	195	c	4827	5	closed	236	236	236	236
1	99	195	c	4827	6	and	412	412	412	412
1	99	195	c	4827	7	go	188	188	188	188
1	99	195	c	4827	8	home	0	0	0	0
1	99	195	c	4827	9	early.	504	504	504	504
1	100	62	c	3058	1	Andrew	272	272	272	272
1	100	62	c	3058	2	closed	136	272	272	272
1	100	62	c	3058	3	the	0	0	0	0
1	100	62	c	3058	4	office	148	148	148	148
1	100	62	c	3058	5	door	228	228	228	228
1	100	62	c	3058	6	on	172	172	172	172
1	100	62	c	3058	7	the	0	0	0	0
1	100	62	c	3058	8	way	320	320	320	320
1	100	62	c	3058	9	out.	172	172	172	172
1	101	82	c	1970	1	Charles	256	256	256	256
1	101	82	c	1970	2	felt	136	136	136	136
1	101	82	c	1970	3	sick	216	216	216	216
1	101	82	c	1970	4	to	160	160	160	160
1	101	82	c	1970	5	the	140	568	568	568
1	101	82	c	1970	6	pit	0	0	0	0
1	101	82	c	1970	7	of	392	392	392	392
1	101	82	c	1970	8	his	140	140	264	892
1	101	82	c	1970	9	stomach.	0	0	0	0
1	102	122	-	NaN	1	Christopher	268	384	384	384
1	102	122	-	NaN	2	groaned	256	256	256	256
1	102	122	-	NaN	3	and	280	280	280	280
1	102	122	-	NaN	4	lay	132	132	132	132
1	102	122	-	NaN	5	his	0	0	0	0
1	102	122	-	NaN	6	hands	172	172	172	384
1	102	122	-	NaN	7	across	168	312	312	312
1	102	122	-	NaN	8	his	0	0	0	0
1	102	122	-	NaN	9	stomach.	276	456	456	456
1	103	129	e	2099	1	Dave	152	316	316	316
1	103	129	e	2099	2	kicked	152	152	152	152
1	103	129	e	2099	3	him	316	316	316	316
1	103	129	e	2099	4	in	0	0	0	0
1	103	129	e	2099	5	the	192	192	192	192
1	103	129	e	2099	6	stomach	132	132	132	132
1	103	129	e	2099	7	and	232	232	232	232
1	103	129	e	2099	8	Paul	232	232	232	232
1	103	129	e	2099	9	groaned.	348	348	348	348
1	104	95	c	1709	1	Dexter	24	280	280	280
1	104	95	c	1709	2	opened	136	392	392	392
1	104	95	c	1709	3	his	224	224	224	224
1	104	95	c	1709	4	letter	192	192	192	192
1	104	95	c	1709	5	and	0	0	0	0
1	104	95	c	1709	6	found	256	396	396	396
1	104	95	c	1709	7	a	0	0	0	0
1	104	95	c	1709	8	photograph	172	512	512	512
1	104	95	c	1709	9	inside.	328	328	328	616
1	105	188	-	NaN	1	Duncan	252	252	252	252
1	105	188	-	NaN	2	took	144	144	144	144
1	105	188	-	NaN	3	a	216	216	216	216
1	105	188	-	NaN	4	breath	108	108	108	108
1	105	188	-	NaN	5	and	0	0	0	0
1	105	188	-	NaN	6	wanted	184	184	312	436
1	105	188	-	NaN	7	to	0	0	0	0
1	105	188	-	NaN	8	be	188	188	188	416
1	105	188	-	NaN	9	sick.	0	0	0	0
1	106	108	e	3293	1	Edward	324	324	324	324
1	106	108	e	3293	2	washed	128	316	316	316
1	106	108	e	3293	3	his	164	212	212	212
1	106	108	e	3293	4	hands	124	124	124	124
1	106	108	e	3293	5	and	0	0	0	0
1	106	108	e	3293	6	flicked	152	152	152	244
1	106	108	e	3293	7	water	288	824	824	824
1	106	108	e	3293	8	at	0	0	0	0
1	106	108	e	3293	9	Bob.	640	640	640	640
1	107	94	-	NaN	1	She	332	332	332	332
1	107	94	-	NaN	2	turned	156	156	156	156
1	107	94	-	NaN	3	and	148	148	148	148
1	107	94	-	NaN	4	saw	244	244	244	244
1	107	94	-	NaN	5	him	0	0	0	0
1	107	94	-	NaN	6	standing	124	124	336	612
1	107	94	-	NaN	7	in	156	156	156	156
1	107	94	-	NaN	8	her	148	148	148	148
1	107	94	-	NaN	9	path.	220	508	508	508
1	108	113	-	NaN	1	They	272	272	272	272
1	108	113	-	NaN	2	turned	148	268	268	268
1	108	113	-	NaN	3	round	196	196	196	196
1	108	113	-	NaN	4	just	128	236	236	236
1	108	113	-	NaN	5	as	0	0	0	0
1	108	113	-	NaN	6	Frankie	188	188	188	188
1	108	113	-	NaN	7	walked	212	212	212	212
1	108	113	-	NaN	8	toward	256	256	256	256
1	108	113	-	NaN	9	them.	228	228	228	228
1	109	77	-	NaN	1	Underneath	276	404	404	404
1	109	77	-	NaN	2	the	164	164	164	164
1	109	77	-	NaN	3	table	172	172	172	172
1	109	77	-	NaN	4	her	208	208	208	208
1	109	77	-	NaN	5	hand	168	168	168	224
1	109	77	-	NaN	6	was	232	232	232	232
1	109	77	-	NaN	7	gripping	208	208	208	208
1	109	77	-	NaN	8	the	0	0	0	0
1	109	77	-	NaN	9	chair.	472	596	596	596
1	110	166	-	NaN	1	Whether	272	404	404	404
1	110	166	-	NaN	2	Peter	380	380	380	380
1	110	166	-	NaN	3	heard	388	584	916	6028
1	110	166	-	NaN	4	him	244	244	244	244
1	110	166	-	NaN	5	or	132	248	248	248
1	110	166	-	NaN	6	not	0	0	0	0
1	110	166	-	NaN	7	Gabriel	100	100	100	284
1	110	166	-	NaN	8	didn't	124	336	336	336
1	110	166	-	NaN	9	care.	140	140	340	1848
1	111	2	-	NaN	1	You	96	360	360	360
1	111	2	-	NaN	2	give	232	232	232	232
1	111	2	-	NaN	3	me	0	0	0	0
1	111	2	-	NaN	4	a	244	244	244	244
1	111	2	-	NaN	5	lead	296	296	296	296
1	111	2	-	NaN	6	and	256	256	256	256
1	111	2	-	NaN	7	I'll	220	220	220	220
1	111	2	-	NaN	8	follow	140	140	140	140
1	111	2	-	NaN	9	it.	356	556	556	964
1	112	65	c	7174	1	All	876	876	876	876
1	112	65	c	7174	2	the	0	0	0	0
1	112	65	c	7174	3	bowls	0	0	0	0
1	112	65	c	7174	4	from	224	224	224	224
1	112	65	c	7174	5	the	0	0	0	0
1	112	65	c	7174	6	empty	160	328	328	328
1	112	65	c	7174	7	tables	176	176	176	176
1	112	65	c	7174	8	are	208	208	208	208
1	112	65	c	7174	9	cleared	448	600	600	600
1	112	65	c	7174	10	up.	276	276	276	576
1	113	148	c	2561	1	His	0	0	0	0
1	113	148	c	2561	2	dark	268	268	268	396
1	113	148	c	2561	3	hair	156	156	156	156
1	113	148	c	2561	4	was	176	176	176	176
1	113	148	c	2561	5	just	0	0	0	0
1	113	148	c	2561	6	visible	132	356	356	356
1	113	148	c	2561	7	under	176	176	176	176
1	113	148	c	2561	8	his	0	0	0	0
1	113	148	c	2561	9	white	156	156	156	156
1	113	148	c	2561	10	hat.	168	168	168	168
1	114	79	c	2474	1	His	284	284	284	284
1	114	79	c	2474	2	men	384	384	384	384
1	114	79	c	2474	3	will	276	276	276	276
1	114	79	c	2474	4	not	188	540	540	540
1	114	79	c	2474	5	follow	236	236	236	236
1	114	79	c	2474	6	him	236	236	236	236
1	114	79	c	2474	7	and	360	360	360	360
1	114	79	c	2474	8	they	0	0	0	0
1	114	79	c	2474	9	are	236	236	236	236
1	114	79	c	2474	10	few.	404	560	560	880
1	115	61	-	NaN	1	I'll	232	364	364	364
1	115	61	-	NaN	2	break	136	136	136	136
1	115	61	-	NaN	3	your	176	176	176	176
1	115	61	-	NaN	4	neck	0	0	0	0
1	115	61	-	NaN	5	if	224	224	224	224
1	115	61	-	NaN	6	you	0	0	0	0
1	115	61	-	NaN	7	don't	188	188	188	188
1	115	61	-	NaN	8	fix	136	136	136	136
1	115	61	-	NaN	9	that	220	220	220	220
1	115	61	-	NaN	10	water.	232	232	632	1840
1	116	71	c	4615	1	Ian	0	0	0	0
1	116	71	c	4615	2	gave	108	108	692	1720
1	116	71	c	4615	3	Geoffrey	140	140	416	592
1	116	71	c	4615	4	a	348	516	516	516
1	116	71	c	4615	5	hard	152	244	244	244
1	116	71	c	4615	6	slap	208	208	208	208
1	116	71	c	4615	7	across	340	340	340	340
1	116	71	c	4615	8	his	168	168	168	168
1	116	71	c	4615	9	right	496	496	496	496
1	116	71	c	4615	10	ear.	0	0	0	0
1	117	48	c	2674	1	Jake	300	488	488	488
1	117	48	c	2674	2	smiled	160	160	160	160
1	117	48	c	2674	3	again	168	168	168	168
1	117	48	c	2674	4	at	160	340	340	340
1	117	48	c	2674	5	his	0	0	0	0
1	117	48	c	2674	6	baby	184	184	184	184
1	117	48	c	2674	7	daughter,	228	228	228	228
1	117	48	c	2674	8	she	164	164	164	164
1	117	48	c	2674	9	was	180	180	180	336
1	117	48	c	2674	10	perfect.	156	156	156	288
1	118	88	-	NaN	1	Jimmy	236	352	352	352
1	118	88	-	NaN	2	liked	288	288	288	288
1	118	88	-	NaN	3	the	548	548	548	548
1	118	88	-	NaN	4	fact	0	0	0	0
1	118	88	-	NaN	5	they	156	156	156	156
1	118	88	-	NaN	6	were	172	172	172	172
1	118	88	-	NaN	7	calling	188	188	188	188
1	118	88	-	NaN	8	him	264	264	264	604
1	118	88	-	NaN	9	Jim.	0	0	0	0
1	119	139	-	NaN	1	Brian	220	432	432	432
1	119	139	-	NaN	2	sniffed	104	104	104	104
1	119	139	-	NaN	3	and	192	420	420	420
1	119	139	-	NaN	4	wiped	192	192	192	192
1	119	139	-	NaN	5	his	196	196	196	196
1	119	139	-	NaN	6	grubby	196	196	196	196
1	119	139	-	NaN	7	hand	216	216	216	216
1	119	139	-	NaN	8	across	0	0	0	0
1	119	139	-	NaN	9	his	132	132	132	132
1	119	139	-	NaN	10	nose.	260	260	260	632
1	120	171	c	1501	1	Phil	228	376	376	376
1	120	171	c	1501	2	let	184	184	184	184
1	120	171	c	1501	3	him	148	148	148	148
1	120	171	c	1501	4	go	340	340	340	340
1	120	171	c	1501	5	and	0	0	0	0
1	120	171	c	1501	6	Charlie	212	432	432	432
1	120	171	c	1501	7	fell	164	164	164	164
1	120	171	c	1501	8	to	0	0	0	0
1	120	171	c	1501	9	the	212	212	212	212
1	120	171	c	1501	10	ground.	592	592	592	592
1	121	179	-	NaN	1	Let	0	0	0	0
1	121	179	-	NaN	2	me	76	76	76	292
1	121	179	-	NaN	3	through	96	220	220	220
1	121	179	-	NaN	4	and	0	0	0	0
1	121	179	-	NaN	5	you'll	176	176	176	176
1	121	179	-	NaN	6	hear	152	152	152	304
1	121	179	-	NaN	7	nothing	284	284	284	284
1	121	179	-	NaN	8	more	208	208	208	208
1	121	179	-	NaN	9	of	240	240	240	240
1	121	179	-	NaN	10	it.	124	124	124	760
1	122	17	-	NaN	1	Men	0	0	0	0
1	122	17	-	NaN	2	could	220	220	348	636
1	122	17	-	NaN	3	be	212	212	212	324
1	122	17	-	NaN	4	paid	0	0	0	0
1	122	17	-	NaN	5	to	296	388	388	388
1	122	17	-	NaN	6	do	0	0	0	0
1	122	17	-	NaN	7	all	324	324	324	324
1	122	17	-	NaN	8	sorts	0	0	0	0
1	122	17	-	NaN	9	of	188	188	188	188
1	122	17	-	NaN	10	things.	92	92	92	620
1	123	90	c	2143	1	Gilbert	336	336	336	336
1	123	90	c	2143	2	sat	204	608	608	808
1	123	90	c	2143	3	as	168	296	296	296
1	123	90	c	2143	4	still	352	352	352	604
1	123	90	c	2143	5	as	184	184	184	184
1	123	90	c	2143	6	he	0	0	0	0
1	123	90	c	2143	7	could	172	172	172	172
1	123	90	c	2143	8	nursing	224	224	224	224
1	123	90	c	2143	9	his	108	108	108	488
1	123	90	c	2143	10	lip.	288	288	288	288
1	124	187	c	1518	1	Jacques	268	392	392	392
1	124	187	c	1518	2	sighed	360	360	360	360
1	124	187	c	1518	3	and	316	316	316	452
1	124	187	c	1518	4	tried	172	172	172	172
1	124	187	c	1518	5	to	0	0	0	0
1	124	187	c	1518	6	move	204	616	616	616
1	124	187	c	1518	7	out	212	212	212	344
1	124	187	c	1518	8	of	160	160	160	160
1	124	187	c	1518	9	the	408	408	408	592
1	124	187	c	1518	10	way.	132	132	132	544
1	125	141	c	4051	1	Jamie	280	456	456	456
1	125	141	c	4051	2	took	184	184	184	184
1	125	141	c	4051	3	a	0	0	0	0
1	125	141	c	4051	4	cigarette	268	268	576	680
1	125	141	c	4051	5	and	260	260	260	260
1	125	141	c	4051	6	Andy	616	616	616	616
1	125	141	c	4051	7	gave	188	188	188	188
1	125	141	c	4051	8	him	304	304	304	304
1	125	141	c	4051	9	a	0	0	0	0
1	125	141	c	4051	10	light.	652	764	1252	2144
1	126	105	c	3855	1	Joseph	320	320	320	320
1	126	105	c	3855	2	walked	188	188	188	188
1	126	105	c	3855	3	into	156	156	156	156
1	126	105	c	3855	4	the	0	0	0	0
1	126	105	c	3855	5	office	168	168	168	168
1	126	105	c	3855	6	and	0	0	0	0
1	126	105	c	3855	7	removed	204	304	304	304
1	126	105	c	3855	8	his	0	0	0	0
1	126	105	c	3855	9	flat	192	192	192	496
1	126	105	c	3855	10	cap.	0	0	0	0
1	127	204	-	NaN	1	She	236	320	320	320
1	127	204	-	NaN	2	would	212	212	212	212
1	127	204	-	NaN	3	soon	120	120	120	120
1	127	204	-	NaN	4	be	272	272	272	272
1	127	204	-	NaN	5	found	0	0	0	0
1	127	204	-	NaN	6	if	180	180	180	180
1	127	204	-	NaN	7	she	196	196	488	960
1	127	204	-	NaN	8	tried	180	180	180	180
1	127	204	-	NaN	9	to	0	0	0	0
1	127	204	-	NaN	10	hide.	264	264	768	3116
1	128	149	-	NaN	1	The	284	284	284	284
1	128	149	-	NaN	2	brothers	168	168	168	168
1	128	149	-	NaN	3	stood	180	180	180	180
1	128	149	-	NaN	4	up	196	196	196	196
1	128	149	-	NaN	5	and	0	0	0	0
1	128	149	-	NaN	6	came	136	136	276	528
1	128	149	-	NaN	7	down	136	136	136	136
1	128	149	-	NaN	8	from	0	0	0	0
1	128	149	-	NaN	9	the	196	196	196	196
1	128	149	-	NaN	10	platform.	140	312	312	484
1	129	168	c	2023	1	Anthony	220	352	352	352
1	129	168	c	2023	2	was	0	0	0	0
1	129	168	c	2023	3	approached,	144	144	396	560
1	129	168	c	2023	4	just	184	184	184	184
1	129	168	c	2023	5	as	236	236	236	236
1	129	168	c	2023	6	he	0	0	0	0
1	129	168	c	2023	7	had	140	140	140	312
1	129	168	c	2023	8	predicted,	208	208	208	336
1	129	168	c	2023	9	in	0	0	0	0
1	129	168	c	2023	10	the	244	244	244	244
1	129	168	c	2023	11	park.	180	180	180	928
1	130	35	c	3632	1	Despite	252	416	416	416
1	130	35	c	3632	2	what	148	148	148	148
1	130	35	c	3632	3	Frank	184	184	184	184
1	130	35	c	3632	4	had	288	288	288	288
1	130	35	c	3632	5	told	240	240	240	240
1	130	35	c	3632	6	her	0	0	0	0
1	130	35	c	3632	7	Ellen	132	132	484	664
1	130	35	c	3632	8	thanked	300	300	300	300
1	130	35	c	3632	9	the	0	0	0	0
1	130	35	c	3632	10	young	268	508	508	508
1	130	35	c	3632	11	soldier.	256	256	404	2896
1	131	115	-	NaN	1	He	292	292	292	292
1	131	115	-	NaN	2	called	180	180	180	180
1	131	115	-	NaN	3	earlier	204	504	504	504
1	131	115	-	NaN	4	and	0	0	0	0
1	131	115	-	NaN	5	I	220	220	220	220
1	131	115	-	NaN	6	already	316	316	316	464
1	131	115	-	NaN	7	arranged	232	232	232	232
1	131	115	-	NaN	8	to	0	0	0	0
1	131	115	-	NaN	9	go	496	496	496	496
1	131	115	-	NaN	10	swimming	192	192	192	192
1	131	115	-	NaN	11	tomorrow.	336	336	336	336
1	132	130	c	4385	1	He	0	0	0	0
1	132	130	c	4385	2	drove	252	424	424	424
1	132	130	c	4385	3	his	152	152	152	152
1	132	130	c	4385	4	truck	192	192	192	192
1	132	130	c	4385	5	home	196	196	196	196
1	132	130	c	4385	6	and	0	0	0	0
1	132	130	c	4385	7	walked	276	544	544	544
1	132	130	c	4385	8	down	244	244	244	244
1	132	130	c	4385	9	to	0	0	0	0
1	132	130	c	4385	10	the	316	316	316	316
1	132	130	c	4385	11	village.	292	636	636	1044
1	133	175	e	1862	1	He	228	228	228	228
1	133	175	e	1862	2	held	128	508	508	508
1	133	175	e	1862	3	his	172	172	172	172
1	133	175	e	1862	4	mother	160	160	160	160
1	133	175	e	1862	5	tight	336	336	336	336
1	133	175	e	1862	6	and	244	244	244	244
1	133	175	e	1862	7	she	220	220	220	220
1	133	175	e	1862	8	cried	404	404	404	404
1	133	175	e	1862	9	into	0	0	0	0
1	133	175	e	1862	10	his	284	284	284	284
1	133	175	e	1862	11	chest.	200	364	364	1072
1	134	34	-	NaN	1	He	60	312	312	312
1	134	34	-	NaN	2	went	0	0	0	0
1	134	34	-	NaN	3	to	236	236	236	236
1	134	34	-	NaN	4	the	96	96	96	96
1	134	34	-	NaN	5	door	140	140	140	140
1	134	34	-	NaN	6	and	0	0	0	0
1	134	34	-	NaN	7	walked	228	228	228	228
1	134	34	-	NaN	8	out	196	196	196	196
1	134	34	-	NaN	9	of	0	0	0	0
1	134	34	-	NaN	10	the	128	128	128	336
1	134	34	-	NaN	11	room.	164	164	164	164
1	135	107	c	1699	1	His	268	268	268	268
1	135	107	c	1699	2	helmet	220	428	428	428
1	135	107	c	1699	3	was	0	0	0	0
1	135	107	c	1699	4	lost	136	136	136	300
1	135	107	c	1699	5	but	188	188	188	188
1	135	107	c	1699	6	he	0	0	0	0
1	135	107	c	1699	7	could	152	152	152	256
1	135	107	c	1699	8	still	164	164	164	164
1	135	107	c	1699	9	do	0	0	0	0
1	135	107	c	1699	10	some	368	368	368	368
1	135	107	c	1699	11	damage.	228	228	544	948
1	136	25	c	5129	1	Ken	220	344	344	344
1	136	25	c	5129	2	just	188	388	388	388
1	136	25	c	5129	3	hoped	324	324	324	324
1	136	25	c	5129	4	he	172	172	172	172
1	136	25	c	5129	5	wasn't	200	200	472	632
1	136	25	c	5129	6	taking	348	348	348	348
1	136	25	c	5129	7	his	252	252	252	252
1	136	25	c	5129	8	temper	420	420	420	420
1	136	25	c	5129	9	out	256	256	256	256
1	136	25	c	5129	10	on	0	0	0	0
1	136	25	c	5129	11	Chris.	828	828	1116	4128
1	137	192	-	NaN	1	Lawrence	396	396	396	396
1	137	192	-	NaN	2	rubbed	304	304	304	304
1	137	192	-	NaN	3	the	236	236	420	580
1	137	192	-	NaN	4	back	144	144	144	144
1	137	192	-	NaN	5	of	0	0	0	0
1	137	192	-	NaN	6	his	132	132	132	132
1	137	192	-	NaN	7	neck	240	240	240	240
1	137	192	-	NaN	8	and	164	164	164	164
1	137	192	-	NaN	9	hung	260	260	260	260
1	137	192	-	NaN	10	his	680	680	680	1692
1	137	192	-	NaN	11	head.	312	444	444	444
1	138	120	c	2705	1	Lewis	276	392	392	392
1	138	120	c	2705	2	sat	252	252	252	252
1	138	120	c	2705	3	down	256	256	256	256
1	138	120	c	2705	4	and	304	304	304	304
1	138	120	c	2705	5	Lucy	208	208	208	208
1	138	120	c	2705	6	laid	192	192	192	192
1	138	120	c	2705	7	her	224	224	224	224
1	138	120	c	2705	8	hand	292	548	548	548
1	138	120	c	2705	9	on	0	0	0	0
1	138	120	c	2705	10	his	264	264	264	264
1	138	120	c	2705	11	cheek.	396	396	396	1696
1	139	197	c	2945	1	Matthew	272	272	272	272
1	139	197	c	2945	2	stood	168	344	344	344
1	139	197	c	2945	3	against	128	128	128	128
1	139	197	c	2945	4	the	0	0	0	0
1	139	197	c	2945	5	wall	228	228	228	228
1	139	197	c	2945	6	with	0	0	0	0
1	139	197	c	2945	7	his	172	172	172	328
1	139	197	c	2945	8	hands	240	240	240	240
1	139	197	c	2945	9	behind	376	376	376	376
1	139	197	c	2945	10	his	0	0	0	0
1	139	197	c	2945	11	back.	348	820	820	2336
1	140	57	-	NaN	1	Run	0	0	0	0
1	140	57	-	NaN	2	along	224	224	532	796
1	140	57	-	NaN	3	home	120	120	120	120
1	140	57	-	NaN	4	now	132	132	132	132
1	140	57	-	NaN	5	and	0	0	0	0
1	140	57	-	NaN	6	bring	188	188	188	188
1	140	57	-	NaN	7	us	160	160	160	160
1	140	57	-	NaN	8	some	0	0	0	0
1	140	57	-	NaN	9	men	180	180	348	660
1	140	57	-	NaN	10	to	0	0	0	0
1	140	57	-	NaN	11	kill.	120	120	120	752
1	141	85	e	2444	1	She	280	280	280	280
1	141	85	e	2444	2	just	480	480	480	480
1	141	85	e	2444	3	kept	252	252	252	252
1	141	85	e	2444	4	telling	144	144	144	144
1	141	85	e	2444	5	herself	244	244	244	244
1	141	85	e	2444	6	he	216	216	216	216
1	141	85	e	2444	7	had	184	184	184	184
1	141	85	e	2444	8	to	212	212	212	212
1	141	85	e	2444	9	learn	184	184	184	184
1	141	85	e	2444	10	a	0	0	0	0
1	141	85	e	2444	11	lesson.	292	332	332	816
1	142	191	c	1733	1	She	304	304	304	304
1	142	191	c	1733	2	wound	220	220	220	220
1	142	191	c	1733	3	up	0	0	0	0
1	142	191	c	1733	4	talking	296	404	404	404
1	142	191	c	1733	5	to	0	0	0	0
1	142	191	c	1733	6	Barry	220	220	352	648
1	142	191	c	1733	7	about	192	192	192	192
1	142	191	c	1733	8	her	0	0	0	0
1	142	191	c	1733	9	time	264	264	264	264
1	142	191	c	1733	10	in	0	0	0	0
1	142	191	c	1733	11	India.	228	352	352	756
1	143	128	c	3076	1	The	268	268	268	268
1	143	128	c	3076	2	gate	140	140	140	140
1	143	128	c	3076	3	was	260	260	260	260
1	143	128	c	3076	4	double,	252	252	252	252
1	143	128	c	3076	5	one	236	236	236	236
1	143	128	c	3076	6	huge	152	352	352	480
1	143	128	c	3076	7	mass	300	300	300	300
1	143	128	c	3076	8	of	0	0	0	0
1	143	128	c	3076	9	wood	192	192	192	192
1	143	128	c	3076	10	following	272	272	272	272
1	143	128	c	3076	11	another.	120	120	740	1524
